Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
442,Justin Jones\JoneJu03,LAC,25,DT,11,11,0,0,0,0,1,0,0,2,0,0,3.0,37,19,18,5,5,
443,Malik McDowell\McDoMa00,CLE,25,DT,15,14,0,0,0,0,1,0,0,1,0,0,3.0,33,19,14,7,5,
444,Jabrill Peppers\PeppJa00,NYG,26,s,6,5,0,0,0,0,1,,,,,,1.0,29,19,10,2,4,
445,Darius Philon\PhilDa01,LVR,27,dt,11,2,0,0,0,0,2,0,0,2,2,0,2.0,27,19,8,5,2,
446,Bradley Roby\RobyBr00,NOR,29,cb,14,1,1,2,0,2,5,,,,,,1.0,23,19,4,3,3,
447,Josh Sweat*\SweaJo00,PHI,24,DE,16,13,0,0,0,0,4,1,0,0,0,0,7.5,45,19,26,7,13,
448,Joe Bachie\BachJo01,CIN,23,lb,9,2,0,0,0,0,1,,,,,,0.0,30,18,12,0,0,
449,Chris Board\BoarCh00,BAL,26,,16,0,,,,,,,,,,,0.0,41,18,23,0,2,
450,Jamie Collins\CollJa00,2TM,32,,12,4,1,1,0,1,3,0,0,1,0,0,1.0,30,18,12,4,3,
451,Maliek Collins\CollMa00,HOU,26,DT,15,15,1,0,0,0,1,0,0,1,0,0,2.5,29,18,11,9,7,
452,Jarrad Davis\DaviJa01,NYJ,27,lb,9,5,,,,,,,,,,,0.0,25,18,7,0,0,
453,J.T. Gray*+\GrayJ.00,NOR,25,,16,0,,,,,,,,,,,0.0,22,18,4,0,0,
454,Yetur Gross-Matos\GrosYe00,CAR,23,de,14,2,0,0,0,0,1,1,0,0,0,0,3.5,28,18,10,5,4,
455,Chris Jones*\JoneCh09,KAN,27,DT,14,14,0,0,0,0,5,1,0,1,-2,0,9.0,27,18,9,8,17,
456,Dre'Mont Jones\JoneDr00,DEN,24,de,16,7,0,0,0,0,2,1,0,1,0,0,5.5,31,18,13,9,11,
457,Naquan Jones\JoneNa01,TEN,23,dt,13,5,0,0,0,0,2,,,,,,2.5,29,18,11,4,3,
458,James Lynch\LyncJa00,MIN,22,dt,13,1,,,,,,0,0,1,0,0,1.0,30,18,12,2,1,
459,Adetokunbo Ogundeji\OgunAd01,ATL,23,OLB,16,11,0,0,0,0,1,0,0,1,0,0,1.0,33,18,15,5,2,
460,Julian Okwara\OkwaJu00,DET,24,olb,13,1,1,9,0,9,2,1,0,1,6,0,5.0,27,18,9,6,9,
461,Juston Burris\BurrJu00,CAR,28,s,10,8,1,17,0,17,1,,,,,,0.0,23,17,6,1,0,
462,Chris Claybrooks\ClayCh02,JAX,24,db,16,2,0,0,0,0,2,0,0,1,0,0,0.0,29,17,12,0,0,
463,John Franklin-Myers\FranJo02,NYJ,25,DT,16,16,1,32,0,32,1,1,0,0,0,0,6.0,35,17,18,6,14,
464,Quinton Jefferson\JeffQu00,LVR,28,DT,17,17,0,0,0,0,1,2,0,0,0,0,4.5,47,17,30,5,16,
465,Dallin Leavitt\LeavDa00,LVR,27,s,16,1,0,0,0,0,2,0,0,2,30,0,0.0,35,17,18,0,0,
466,Benardrick McKinney\McKiBe00,NYG,29,lb,11,3,,,,,,,,,,,0.0,29,17,12,1,0,
467,Trayvon Mullen\MullTr00,LVR,24,cb,5,5,1,15,0,15,4,,,,,,0.0,20,17,3,0,0,
468,Kenneth Murray\MurrKe00,LAC,23,lb,11,6,,,,,,,,,,,0.0,31,17,14,2,0,
469,Yannick Ngakoue\NgakYa00,LVR,26,DE,17,17,0,0,0,0,3,2,0,0,0,0,10.0,28,17,11,8,23,
470,Amen Ogbongbemiga\OgboAm00,LAC,23,lb,15,2,,,,,,,,,,,1.0,26,17,9,2,2,
471,Mike Purcell\PurcMi00,DEN,30,nt,13,10,0,0,0,0,1,0,0,1,0,0,0.0,33,17,16,1,2,
472,Monty Rice\RiceMo00,TEN,22,lb,10,4,0,0,0,0,1,,,,,,0.0,36,17,19,0,1,
473,Kevon Seymour\SeymKe00,BAL,28,cb,9,2,0,0,0,0,1,,,,,,1.0,25,17,8,3,1,
474,Nathan Shepherd\ShepNa00,NYJ,28,dt,17,1,,,,,,,,,,,0.0,28,17,11,0,8,
475,Ambry Thomas\ThomAm00,SFO,22,cb,12,5,1,0,0,0,5,,,,,,0.0,23,17,6,1,0,
476,Daniel Thomas\ThomDa07,JAX,23,s,16,2,,,,,,,,,,,0.0,27,17,10,0,0,
477,Solomon Thomas\ThomSo00,LVR,26,,17,0,0,0,0,0,2,2,0,0,0,0,3.5,34,17,17,3,12,
478,Dalvin Tomlinson\TomlDa00,MIN,27,DT,16,16,0,0,0,0,2,0,0,1,0,0,2.5,39,17,22,2,7,
479,Shy Tuttle\TuttSh00,NOR,26,DT,17,15,0,0,0,0,3,1,0,1,0,0,0.0,48,17,31,3,1,
480,Mykal Walker\WalkMy00,ATL,24,lb,17,2,1,66,1,66,4,0,0,1,4,0,0.0,35,17,18,0,1,
481,Carlos Watkins\WatkCa00,DAL,28,DE,15,14,1,29,1,29,1,0,0,1,0,0,1.0,32,17,15,5,2,
482,Chris Westry\WestCh03,BAL,24,cb,6,2,0,0,0,0,3,,,,,,0.0,17,17,0,1,0,
483,DeShawn Williams\WillDe04,DEN,29,dt,15,8,0,0,0,0,2,,,,,,1.0,39,17,22,1,5,
484,Donovan Wilson\WilsDo01,DAL,26,s,9,3,0,0,0,0,1,,,,,,0.0,29,17,12,0,1,
485,Andrew Adams\AdamAn00,TAM,29,s,14,3,1,17,0,17,4,,,,,,0.0,24,16,8,1,1,
486,Morgan Fox\FoxxMo00,CAR,27,,17,9,,,,,,1,0,1,3,0,1.5,34,16,18,2,7,
487,Matthew Ioannidis\IoanMa01,WAS,27,dt,16,6,,,,,,,,,,,2.5,38,16,22,3,11,
488,DeMarcus Lawrence\LawrDe00,DAL,29,de,7,7,1,40,1,40,5,2,0,0,0,0,3.0,21,16,5,5,7,
489,Isaiahh Loudermilk\LoudIs00,PIT,24,de,15,2,0,0,0,0,3,,,,,,1.0,23,16,7,0,0,
490,Carl Nassib\NassCa00,LVR,28,,13,0,,,,,,1,0,0,0,0,1.5,21,16,5,3,4,
491,Siran Neal\NealSi00,BUF,27,,17,0,,,,,,1,0,1,0,0,0.0,23,16,7,0,0,
492,Kwity Paye\PayeKw00,IND,23,DE,15,15,0,0,0,0,1,1,0,2,0,0,4.0,32,16,16,3,10,
493,Shaquille Quarterman\QuarSh00,JAX,24,,17,0,,,,,,,,,,,0.0,30,16,14,1,0,
494,Aaron Robinson\RobiAa00,NYG,24,cb,9,2,0,0,0,0,3,,,,,,0.0,26,16,10,0,1,
495,Tremon Smith\SmitTr04,HOU,25,db,17,2,,,,,,0,0,1,0,0,0.0,21,16,5,0,0,
496,Casey Toohill\ToohCa00,WAS,25,de,16,6,0,0,0,0,1,,,,,,1.0,27,16,11,1,6,
497,Shaun Bradley\BradSh00,PHI,24,lb,15,1,0,0,0,0,1,,,,,,0.0,23,15,8,0,0,
498,Terrence Brooks\BrooTe00,HOU,29,db,11,3,0,0,0,0,1,,,,,,0.0,21,15,6,0,0,
499,Frank Clark*\ClarFr01,KAN,28,DE,14,14,,,,,,2,0,0,0,0,4.5,22,15,7,4,17,
500,Trey Flowers\FlowTr00,DET,28,,7,7,,,,,,1,0,1,0,0,1.5,24,15,9,1,3,
501,Jonathan Garvin\GarvJo00,GNB,22,lb,16,1,,,,,,,,,,,1.5,19,15,4,1,5,
502,Stephon Gilmore*\GilmSt00,CAR,31,cb,8,3,2,13,0,13,2,,,,,,0.0,16,15,1,1,0,
503,A.J. Green\GreeAJ00,CLE,23,cb,12,1,1,1,0,1,6,0,0,2,16,0,0.0,21,15,6,0,0,
504,Randy Gregory\GregRa00,DAL,29,DE,12,11,1,12,0,12,1,3,0,1,0,0,6.0,19,15,4,4,17,
505,Johnathan Hankins\HankJo00,LVR,29,DT,14,14,0,0,0,0,1,,,,,,0.0,38,15,23,1,2,
506,Travin Howard\HowaTr00,LAR,25,lb,12,2,1,19,0,19,3,,,,,,0.0,21,15,6,0,0,
507,Danny Johnson\JohnDa09,WAS,26,cb,12,1,0,0,0,0,2,1,0,0,0,0,0.0,21,15,6,0,0,
508,Jonathan Jones\JoneJo03,NWE,28,db,6,1,1,0,0,0,3,,,,,,0.0,20,15,5,0,0,
509,Devon Kennard\KennDe00,ARI,30,olb,15,3,0,0,0,0,2,0,0,1,0,0,0.0,24,15,9,7,2,
510,Tyler Lancaster\LancTy00,GNB,27,dt,16,3,,,,,,,,,,,0.0,31,15,16,3,0,
511,Shaq Lawson\LawsSh00,NYJ,27,,14,7,1,1,0,1,2,0,0,1,0,0,1.0,23,15,8,5,5,
512,Terrell Lewis\LewiTe00,LAR,23,olb,11,4,0,0,0,0,1,1,0,0,0,0,3.0,22,15,7,4,3,
513,Khalil Mack\MackKh00,CHI,30,lb,7,7,,,,,,0,0,1,23,0,6.0,19,15,4,6,7,
514,Benson Mayowa\MayoBe00,SEA,30,de,15,7,,,,,,,,,,,1.0,30,15,15,3,2,
515,Alim McNeill\McNeAl00,DET,21,nt,17,6,0,0,0,0,1,,,,,,2.0,39,15,24,3,3,
516,Bryan Mone\MoneBr00,SEA,26,dt,14,5,0,0,0,0,1,1,0,0,0,0,1.5,35,15,20,0,3,
517,Nick Niemann\NiemNi00,LAC,24,,17,0,1,0,0,0,1,,,,,,0.0,22,15,7,0,0,
518,Levi Onwuzurike\OnwuLe00,DET,23,,16,0,0,0,0,0,2,,,,,,1.0,35,15,20,2,1,
519,Sheldon Rankins\RankSh00,NYJ,27,dt,16,3,,,,,,0,0,2,0,0,3.0,32,15,17,5,7,
520,Duke Riley\RileDu00,MIA,27,lb,16,3,,,,,,,,,,,0.0,26,15,11,0,0,
521,Jimmy Smith\SmitJi03,BAL,33,cb,10,2,0,0,0,0,3,,,,,,0.0,18,15,3,1,0,
522,Geno Stone\StonGe00,BAL,22,s,15,1,1,0,0,0,1,,,,,,0.0,21,15,6,1,1,
523,Kentavius Street\StreKe00,SFO,25,dt,17,2,,,,,,1,0,0,0,0,3.0,27,15,12,6,5,
524,Ndamukong Suh\SuhxNd99,TAM,34,DT,17,17,,,,,,0,0,1,0,0,6.0,27,15,12,7,13,
525,Garret Wallow\WallGa00,HOU,22,lb,17,2,,,,,,,,,,,1.0,23,15,8,2,1,
526,Brandon Williams\WillBr02,BAL,32,DT,13,13,0,0,0,0,3,0,0,1,0,0,0.0,35,15,20,4,1,
527,Joejuan Williams\WillJo13,NWE,24,cb,12,1,0,0,0,0,5,,,,,,0.0,21,15,6,0,1,
528,Milton Williams\WillMi08,PHI,22,dt,17,2,0,0,0,0,2,,,,,,2.0,30,15,15,6,6,
529,Chase Young\YounCh04,WAS,22,de,9,9,0,0,0,0,2,2,0,0,0,0,1.5,26,15,11,3,4,
530,Olasunkanmi Adeniyi\AdenOl00,TEN,24,,16,0,0,0,0,0,1,,,,,,2.5,21,14,7,2,8,
531,Ross Blacklock\BlacRo00,HOU,23,dt,14,2,0,0,0,0,2,1,0,0,0,0,2.0,22,14,8,2,6,
532,Michael Dogbe\DogbMi00,ARI,25,de,16,1,,,,,,0,0,1,0,0,1.0,27,14,13,1,2,
533,Dennis Gardeck\GardDe01,ARI,27,olb,14,3,,,,,,0,0,1,0,0,0.0,23,14,9,1,4,
534,Eddie Goldman\GoldEd00,CHI,27,,14,10,,,,,,,,,,,0.5,22,14,8,1,1,
535,Chauncey Golston\GolsCh00,DAL,23,,15,0,0,0,0,0,1,0,0,1,6,0,1.0,32,14,18,0,4,
536,Malik Harrison\HarrMa06,BAL,23,lb,14,5,,,,,,,,,,,0.0,25,14,11,2,0,
537,Justin Hollins\HollJu00,LAR,25,lb,8,2,,,,,,1,0,0,0,0,2.0,22,14,8,1,1,
538,Tanoh Kpassagnon\KpasTa00,NOR,27,de,8,5,0,0,0,0,2,1,0,0,0,0,4.0,18,14,4,3,8,
539,Charles Omenihu\OmenCh00,2TM,24,,15,2,0,0,0,0,1,,,,,,0.0,17,14,3,1,4,
540,Jordan Phillips\PhilJo01,ARI,29,de,9,8,0,0,0,0,2,,,,,,3.0,22,14,8,3,4,
541,Amik Robertson\RobeAm00,LVR,23,cb,10,2,,,,,,,,,,,0.0,19,14,5,0,0,
542,Tedarrell Slaton\SlatTe00,GNB,24,,17,0,,,,,,,,,,,1.0,23,14,9,0,2,
543,Desmond Trufant\TrufDe00,2TM,31,,10,1,0,0,0,0,6,,,,,,0.0,17,14,3,0,0,
544,Stephen Weatherly\WeatSt00,2TM,27,,15,1,,,,,,,,,,,2.5,23,14,9,6,7,
545,Jarren Williams\WillJa09,NYG,24,cb,6,2,0,0,0,0,1,,,,,,0.0,18,14,4,0,0,
546,Nick Williams\WillNi01,DET,31,DE,17,17,0,0,0,0,1,,,,,,0.5,27,14,13,4,2,
547,Ahkello Witherspoon\WithAh00,PIT,26,cb,9,3,3,45,0,41,9,,,,,,0.0,15,14,1,1,0,
548,Deandre Baker\BakeDe00,KAN,24,cb,8,1,0,0,0,0,1,,,,,,0.0,16,13,3,0,0,
549,Andre Chachere\ChacAn00,PHI,25,db,16,1,,,,,,,,,,,0.0,15,13,2,1,0,
550,Zaven Collins\CollZa00,ARI,22,lb,17,6,0,0,0,0,3,,,,,,0.0,25,13,12,1,0,
551,Dee Delaney\DelaDe00,TAM,26,cb,15,2,1,26,0,26,2,,,,,,0.0,17,13,4,0,0,
552,Bud Dupree\DuprAl00,TEN,28,olb,11,6,0,0,0,0,1,1,0,0,0,0,3.0,17,13,4,2,8,
553,Demetrius Flannigan-Fowles\FlanDe00,SFO,25,lb,17,2,,,,,,,,,,,0.0,29,13,16,0,0,
554,Jaylinn Hawkins\HawkJa00,ATL,24,ss,14,4,2,11,0,11,3,,,,,,0.0,24,13,11,1,0,
555,Clay Johnston\JohnCl00,2TM,25,,13,1,,,,,,1,0,0,0,0,0.0,27,13,14,0,0,
556,Christian Jones\JoneCh05,CHI,30,lb,17,1,,,,,,,,,,,0.0,24,13,11,0,0,
557,Kelvin Joseph\JoseKe02,DAL,21,cb,10,2,0,0,0,0,2,0,0,1,7,0,0.0,16,13,3,1,0,
558,Nick Kwiatkoski\KwiaNi00,LVR,28,,8,0,,,,,,1,0,0,0,0,0.0,21,13,8,1,0,
559,C.J. Moore\MoorCJ01,DET,26,s,17,1,1,21,0,21,1,,,,,,0.0,22,13,9,0,1,
560,Anthony Nelson\NelsAn01,TAM,24,olb,17,2,0,0,0,0,1,0,0,1,0,0,5.0,22,13,9,7,10,
561,Jacob Phillips\PhilJa01,CLE,22,lb,4,1,0,0,0,0,3,,,,,,1.0,17,13,4,2,1,
562,Alton Robinson\RobiAl03,SEA,23,de,16,2,0,0,0,0,1,1,0,0,0,0,1.0,22,13,9,5,3,
563,Bravvion Roy\RoyxBr00,CAR,25,dt,17,2,0,0,0,0,2,,,,,,0.0,30,13,17,1,2,
564,Montez Sweat\SweaMo00,WAS,25,de,10,10,,,,,,3,0,0,0,0,5.0,24,13,11,3,13,
565,Roderic Teamer\TeamRo00,LVR,24,s,10,2,0,0,0,0,1,,,,,,0.0,18,13,5,0,0,
566,Tershawn Wharton\WharTe00,KAN,23,dt,17,1,1,0,0,0,1,2,0,0,0,0,2.0,29,13,16,0,2,
567,Shawn Williams\WillSh02,ATL,30,s,6,2,,,,,,,,,,,0.0,23,13,10,0,0,
568,Ronald Blair\BlaiRo00,NYJ,28,,8,3,,,,,,0,0,1,0,0,1.0,28,12,16,4,4,
569,Jonathan Bostic\BostJo00,WAS,30,lb,4,4,,,,,,,,,,,0.0,22,12,10,1,0,
570,Marlon Davidson\DaviMa01,ATL,23,de,11,1,1,3,1,3,1,0,0,1,0,0,1.0,21,12,9,1,1,
571,Carl Davis\DaviCa01,NWE,29,dt,17,4,,,,,,,,,,,1.0,19,12,7,1,1,
572,Raekwon Davis\DaviRa03,MIA,24,DT,14,14,,,,,,,,,,,0.5,28,12,16,1,1,
573,Ashton Dulin\DuliAs00,IND,24,wr,17,1,,,,,,0,0,3,0,1,0.0,17,12,5,0,0,
574,Troy Dye\DyexTr00,MIN,25,lb,17,1,,,,,,,,,,,0.0,20,12,8,0,0,
575,Matthias Farley\FarlMa00,TEN,29,,17,0,,,,,,1,0,1,-1,0,0.0,16,12,4,0,0,
576,Tre Herndon\HernTr00,JAX,25,cb,9,3,,,,,,,,,,,0.0,17,12,5,1,0,
577,Melvin Ingram\IngrMe00,2TM,32,,15,7,0,0,0,0,1,1,0,0,0,0,2.0,25,12,13,4,11,
578,Justin Layne\LaynJu00,PIT,23,,17,0,,,,,,0,0,1,0,0,0.0,16,12,4,0,0,
579,Deommodore Lenoir\LenoDe00,SFO,22,db,13,2,0,0,0,0,2,,,,,,0.0,17,12,5,1,0,
580,Tyler Matakevich\MataTy00,BUF,29,,17,0,1,15,0,15,1,,,,,,0.0,19,12,7,0,0,
581,Ifeatu Melifonwu\MeliIf00,DET,22,cb,7,4,0,0,0,0,3,0,0,2,0,0,0.0,15,12,3,0,0,
582,Rashaan Melvin\MelvRa00,CAR,32,cb,10,2,,,,,,,,,,,0.0,16,12,4,1,0,
583,Sharrod Neasman\NeasSh00,NYJ,30,db,11,1,1,13,0,13,3,,,,,,0.0,14,12,2,2,0,
584,David Onyemata\OnyeDa00,NOR,29,DT,11,11,,,,,,0,0,1,-6,0,2.0,34,12,22,2,10,
585,Michael Pierce\PierMi00,MIN,29,dt,8,8,,,,,,1,0,0,0,0,3.0,20,12,8,3,4,
586,Bobby Price\PricBo00,DET,23,s,15,2,0,0,0,0,3,,,,,,0.0,18,12,6,0,0,
587,Christian Ringo\RingCh00,NOR,29,dt,14,4,,,,,,1,0,1,0,0,0.0,26,12,14,2,3,
588,Kenny Robinson Jr.\RobiKe02,CAR,22,s,10,1,,,,,,,,,,,0.0,17,12,5,0,0,
589,Danny Shelton\ShelDa01,NYG,28,,13,0,,,,,,,,,,,0.5,31,12,19,1,1,
590,Shamar Stephen\StepSh00,DEN,30,,17,0,0,0,0,0,2,,,,,,0.0,34,12,22,0,3,
591,K'Von Wallace\WallKV00,PHI,24,s,13,3,,,,,,,,,,,0.0,15,12,3,0,0,
592,Ricardo Allen\AlleRi00,CIN,30,,14,1,,,,,,,,,,,0.0,15,11,4,0,0,
593,Boogie Basham\BashCa00,BUF,24,,8,0,,,,,,,,,,,2.5,18,11,7,4,3,
594,Xavier Crawford\CrawXa00,CHI,26,db,13,2,,,,,,,,,,,0.0,15,11,4,0,0,
595,Michael Danna\DannMi00,KAN,24,de,17,6,0,0,0,0,1,2,0,0,0,0,3.0,26,11,15,3,10,
596,Kyler Fackrell\FackKy00,LAC,30,olb,13,1,0,0,0,0,1,1,0,1,0,0,3.0,17,11,6,4,4,
597,Ulysees Gilbert\GilbUl00,PIT,24,,17,0,,,,,,,,,,,0.0,15,11,4,0,0,
598,Carl Granderson\GranCa01,NOR,25,de,15,3,,,,,,,,,,,3.0,25,11,14,5,8,
599,Tarron Jackson\JackTa02,PHI,23,,17,0,,,,,,1,0,0,0,0,1.0,18,11,7,2,1,
600,Jaleel Johnson\JohnJa09,HOU,27,,12,0,,,,,,0,0,1,0,0,0.0,23,11,12,2,1,
601,Patrick Johnson\JohnPa02,PHI,23,lb,17,2,,,,,,,,,,,0.0,17,11,6,1,0,
602,Arden Key\KeyxAr00,SFO,25,,17,0,0,0,0,0,1,,,,,,6.5,22,11,11,5,17,
603,Elijah Lee\LeexEl00,CLE,25,,16,0,,,,,,,,,,,0.0,15,11,4,0,0,
604,Star Lotulelei\LotuSt00,BUF,32,dt,11,8,,,,,,,,,,,3.0,17,11,6,4,3,
605,Jacob Martin\MartJa02,HOU,26,DE,17,14,0,0,0,0,3,2,0,0,0,0,4.0,23,11,12,5,6,1
606,Blake Martinez\MartBl01,NYG,27,lb,3,3,,,,,,,,,,,0.0,23,11,12,1,0,
607,Pernell McPhee\McPhPe00,BAL,33,,10,0,,,,,,,,,,,1.0,14,11,3,2,3,
608,Del'Shawn Phillips\PhilDe00,NYJ,25,lb,17,1,,,,,,0,0,1,34,0,1.0,31,11,20,2,1,
609,Robert Rochell\RochRo00,LAR,23,db,11,5,1,1,0,1,4,0,0,1,0,0,0.0,14,11,3,0,0,
610,Richard Sherman\SherRi00,TAM,33,cb,5,3,1,0,0,0,1,0,0,1,4,0,0.0,11,11,0,0,0,
611,Buster Skrine\SkriBu00,2TM,32,,7,3,1,17,0,17,3,,,,,,0.0,17,11,6,0,0,
612,James Smith-Williams\SmitJa08,WAS,24,de,14,6,0,0,0,0,1,,,,,,2.5,30,11,19,4,5,
613,Taylor Stallworth\StalTa00,IND,26,dt,16,1,0,0,0,0,1,,,,,,3.0,16,11,5,4,12,
614,Armani Watts\WattAr00,KAN,25,,16,0,,,,,,0,0,1,0,0,0.0,19,11,8,1,0,
615,Trae Waynes\WaynTr00,CIN,29,cb,5,4,0,0,0,0,1,,,,,,0.0,12,11,1,0,0,
616,Kenny Willekes\WillKe06,MIN,24,,6,0,0,0,0,0,1,,,,,,2.5,18,11,7,2,7,
617,Avery Williams\WillAv02,ATL,23,cb,15,1,0,0,0,0,1,1,1,2,0,0,0.0,22,11,11,0,3,
618,Jarrod Wilson\WilsJa00,2TM,27,,9,3,,,,,,,,,,,1.0,16,11,5,2,3,
619,Jahleel Addae\AddaJa00,IND,31,s,9,1,,,,,,,,,,,0.0,15,10,5,0,0,
620,Taven Bryan\BryaTa00,JAX,25,,15,0,,,,,,,,,,,2.0,15,10,5,4,8,
621,Adrian Colbert\ColbAd00,2TM,28,,6,3,,,,,,,,,,,0.0,16,10,6,0,0,
622,Dylan Cole\ColeDy00,TEN,27,,9,0,0,0,0,0,1,1,0,0,0,0,0.0,16,10,6,1,1,
623,Tyeler Davison\DaviTy01,ATL,29,DT,12,11,,,,,,,,,,,0.0,30,10,20,3,0,
624,Tyrel Dodson\DodsTy01,BUF,23,,16,0,,,,,,,,,,,0.0,15,10,5,0,0,
625,Jordan Elliott\ElliJo02,CLE,24,dt,16,3,0,0,0,0,1,,,,,,0.5,26,10,16,0,4,
626,Dre Greenlaw\GreeDr00,SFO,24,lb,3,2,1,39,1,39,1,,,,,,0.0,21,10,11,0,1,
627,Everson Griffen\GrifEv99,MIN,34,de,9,6,,,,,,1,0,0,0,0,5.0,15,10,5,4,10,
628,Jeff Heath\HeatJe00,NOR,30,,16,0,,,,,,,,,,,1.0,12,10,2,1,1,
629,John Jenkins\JenkJo00,MIA,32,dt,7,2,,,,,,,,,,,0.0,16,10,6,0,0,
630,Josh Jones\JoneJo06,2TM,27,,10,1,0,0,0,0,1,,,,,,0.0,16,10,6,0,0,
631,Kingsley Keke\KekeKi00,GNB,25,de,12,8,0,0,0,0,3,1,0,0,0,0,2.5,23,10,13,1,4,
632,Tyquan Lewis\LewiTy00,IND,26,de,8,2,1,8,0,8,2,0,1,0,0,0,2.5,14,10,4,3,6,
633,Jason McCourty\McCoJa99,MIA,34,db,7,4,0,0,0,0,2,,,,,,0.0,21,10,11,0,0,
634,Takkarist McKinley\McKiTa00,CLE,26,de,11,2,,,,,,1,0,0,0,0,2.5,18,10,8,3,8,
635,Jonathan Owens\OwenJo01,HOU,26,db,7,2,1,7,0,7,1,0,0,1,6,0,0.0,18,10,8,0,0,
636,Corey Peters\PeteCo00,ARI,33,DT,14,11,0,0,0,0,1,0,0,1,4,0,0.0,24,10,14,3,0,
637,Jason Pinnock\PinnJa01,NYJ,22,cb,12,2,0,0,0,0,1,2,0,0,0,0,0.0,16,10,6,0,0,
638,Jon Rhattigan\RhatJo00,SEA,22,,14,0,,,,,,0,0,1,0,0,0.0,10,10,0,0,0,
639,Hassan Ridgeway\RidgHa00,PHI,27,dt,17,1,,,,,,1,0,0,0,0,2.0,20,10,10,1,5,
640,Isaac Rochell\RochIs00,IND,26,,12,0,,,,,,,,,,,0.0,17,10,7,0,3,
641,Anthony Rush\RushAn00,2TM,25,,12,6,,,,,,1,0,0,0,0,0.0,19,10,9,1,1,
642,Chapelle Russell\RussCh00,JAX,24,lb,16,1,,,,,,,,,,,0.0,18,10,8,0,0,
643,Teair Tart\TartTe00,TEN,24,dt,11,10,,,,,,,,,,,0.0,16,10,6,2,1,
644,Khyiris Tonga\TongKh00,CHI,25,dt,15,2,,,,,,0,0,1,0,0,0.0,24,10,14,1,0,
645,Josh Uche\UcheJo00,NWE,23,,12,0,,,,,,0,0,1,0,0,3.0,12,10,2,3,4,
646,Jihad Ward\WardJi02,JAX,27,de,17,1,,,,,,,,,,,2.0,32,10,22,3,7,
647,Derek Watt\WattDe00,PIT,29,fb,17,4,,,,,,,,,,,0.0,14,10,4,0,0,
648,J.J. Watt\WattJ.00,ARI,32,de,7,7,0,0,0,0,2,1,0,0,0,0,1.0,16,10,6,5,10,
649,Jaire Alexander\AlexJa00,GNB,24,cb,4,4,1,30,0,30,3,,,,,,0.0,13,9,4,0,0,
650,Nick Bellore\BellNi01,SEA,32,,17,0,,,,,,1,0,0,0,0,0.0,15,9,6,0,0,
651,Justin Bethel\BethJu00,NWE,31,,17,0,0,0,0,0,1,1,0,0,0,0,0.0,12,9,3,0,0,
652,Brandon Bolden\BoldBr00,NWE,31,rb,17,1,,,,,,0,1,0,0,0,0.0,11,9,2,0,0,
653,Tre Brown\BrowTr03,SEA,24,cb,5,3,0,0,0,0,1,,,,,,0.0,10,9,1,0,0,
654,Adam Butler\ButlAd00,MIA,27,dt,17,1,0,0,0,0,3,,,,,,2.0,17,9,8,2,5,
655,Bradley Chubb\ChubBr00,DEN,25,olb,7,7,1,21,0,21,2,,,,,,0.0,21,9,12,1,4,
656,Cody Davis\DaviCo02,NWE,32,,17,0,,,,,,,,,,,0.0,15,9,6,0,0,
657,Andrew Dowell\DoweAn00,NOR,25,,16,0,,,,,,,,,,,0.0,15,9,6,0,0,
658,Samuel Eguavoen\EguaSa00,MIA,28,,17,0,,,,,,0,0,1,0,1,0.5,16,9,7,0,7,
659,Kaden Elliss\ElliKa00,NOR,26,lb,13,1,,,,,,0,0,1,0,0,1.0,17,9,8,1,3,
660,Marquis Haynes\HaynMa01,CAR,28,,17,0,0,0,0,0,1,,,,,,3.0,20,9,11,3,5,
661,Mack Hollins\HollMa00,MIA,28,wr,17,3,,,,,,,,,,,0.0,11,9,2,0,0,
662,Joe Jackson\JackJo02,CLE,25,,12,0,,,,,,,,,,,1.5,16,9,7,3,3,
663,Tony Jefferson\JeffTo00,2TM,29,,6,0,0,0,0,0,1,,,,,,1.0,18,9,9,1,1,
664,Jordan Jenkins\JenkJo01,HOU,27,,11,0,,,,,,,,,,,2.5,20,9,11,4,5,
665,Marcus Kemp\KempMa00,KAN,26,,16,0,,,,,,,,,,,0.0,11,9,2,1,0,
666,Miles Killebrew\KillMi00,PIT,28,,17,0,,,,,,,,,,,0.0,13,9,4,1,0,
667,Micah Kiser\KiseMi00,2TM,26,,11,2,,,,,,,,,,,0.0,19,9,10,1,0,
668,Anthony Levine\LeviAn00,BAL,34,,17,1,0,0,0,0,1,,,,,,0.0,12,9,3,0,0,
669,Greg Mabin\MabiGr00,TEN,27,cb,5,2,0,0,0,0,1,,,,,,0.0,10,9,1,0,0,
670,Whitney Mercilus\MercWh00,2TM,31,,10,2,,,,,,,,,,,4.0,17,9,8,5,5,
671,Ogbonnia Okoronkwo\OkorOg00,LAR,26,,13,0,,,,,,2,0,0,0,0,2.0,15,9,6,3,6,
672,Mike Pennel\PennMi00,ATL,30,,10,0,,,,,,,,,,,0.0,21,9,12,0,0,
673,Anthony Pittman\PittAn01,DET,25,lb,17,1,0,0,0,0,1,,,,,,0.0,18,9,9,0,1,
674,Cameron Sample\SampCa00,CIN,22,,14,0,,,,,,,,,,,1.5,14,9,5,1,5,
