Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
669,Ashton Dulin\DuliAs00,IND,22,,13,0,,,,,,,,,,,0.0,7,7,0,0,0,
670,Nate Ebner\EbneNa00,NWE,31,,14,0,,,,,,,,,,,0.0,8,7,1,0,0,
671,Dennis Gardeck\GardDe01,ARI,25,,14,0,,,,,,0,0,1,0,0,0.0,11,7,4,0,0,
672,C.J. Goodwin\GoodC.00,DAL,29,,16,0,,,,,,,,,,,0.0,9,7,2,0,0,
673,Porter Gustin\GustPo01,CLE,22,,6,0,,,,,,0,0,1,0,0,1.0,13,7,6,1,2,
674,Dontrell Hilliard\HillDo00,CLE,24,,14,0,,,,,,0,2,1,0,0,0.0,10,7,3,0,0,
675,Timmy Jernigan\JernTi00,PHI,27,dt/LDT,10,9,,,,,,,,,,,2.0,10,7,3,3,3,
676,Jaquan Johnson\JohnJa11,BUF,24,,13,0,,,,,,,,,,,0.0,8,7,1,0,0,
677,Colin Jones\JoneCo01,CAR,32,,16,0,,,,,,,,,,,0.0,9,7,2,0,0,
678,Cre'von LeBlanc\LeBlCr01,PHI,25,,4,1,0,0,0,0,2,,,,,,0.0,8,7,1,0,0,
679,Steve Longa\LongSt00,DET,25,,10,0,,,,,,,,,,,0.0,15,7,8,0,0,
680,Domata Peko\PekoDo20,BAL,35,/nt,7,3,,,,,,,,,,,0.0,14,7,7,0,0,
681,Olsen Pierre\PierOl00,NYG,28,,9,0,,,,,,,,,,,2.0,8,7,1,3,2,
682,Sheldon Rankins\RankSh00,NOR,25,,10,0,,,,,,,,,,,2.0,10,7,3,2,5,
683,Matthew Slater*+\SlatMa00,NWE,34,,16,0,,,,,,0,0,1,0,0,0.0,10,7,3,0,0,
684,Aqib Talib\TaliAq99,LAR,33,rcb,5,5,0,0,0,0,2,,,,,,0.0,14,7,7,0,0,
685,Jullian Taylor\TaylJu00,SFO,24,,6,0,0,0,0,0,1,0,0,1,10,0,0.0,9,7,2,4,1,
686,Logan Thomas\ThomLo00,DET,28,/te,16,3,,,,,,,,,,,0.0,7,7,0,0,0,
687,Armon Watts\WattAr01,MIN,23,,7,1,0,0,0,0,1,1,0,0,0,0,1.5,13,7,6,0,1,
688,Kayvon Webster\WebsKa00,WAS,28,/cb,2,1,0,0,0,0,2,,,,,,0.0,7,7,0,1,0,
689,Xavier Williams\WillXa00,KAN,27,,5,0,,,,,,1,,,,,0.0,8,7,1,0,0,
690,Ameer Abdullah\AbduAm00,MIN,26,,16,0,,,,,,0,1,0,0,0,0.0,7,6,1,0,0,
691,Zach Allen\AlleZa01,ARI,22,,4,1,,,,,,,,,,,0.0,8,6,2,1,3,
692,Chris Banjo\BanjCh00,ARI,29,,13,0,,,,,,,,,,,0.0,12,6,6,0,0,
693,Chris Board\BoarCh00,BAL,24,,15,0,,,,,,1,,,,,0.0,10,6,4,1,0,
694,Breon Borders\BordBr00,2TM,24,,12,1,,,,,,0,0,1,0,0,0.0,7,6,1,0,1,
695,Ventell Bryant\BryaVe00,DAL,23,,12,0,,,,,,,,,,,0.0,6,6,0,0,0,
696,Shilique Calhoun\CalhSh00,NWE,27,,15,1,,,,,,1,,,,,0.0,9,6,3,0,3,
697,Cody Core\CoreCo00,NYG,25,,16,0,,,,,,,,,,,0.0,8,6,2,0,0,
698,Jack Crawford\CrawJa00,ATL,31,/dt,16,4,0,0,0,0,3,,,,,,0.5,24,6,18,1,5,
699,Ken Crawley\CrawKe02,2TM,26,,5,2,,,,,,,,,,,0.0,6,6,0,0,0,
700,Dane Cruikshank\CruiDa00,TEN,24,,16,0,,,,,,,,,,,0.0,10,6,4,0,0,
701,Jordan Dangerfield\DangJo00,PIT,29,,16,0,,,,,,1,,,,,0.0,13,6,7,1,1,
702,Mike Daniels\DaniMi00,DET,30,/dt,9,2,,,,,,,,,,,1.0,10,6,4,2,2,
703,Mario Edwards\EdwaMa01,NOR,25,,14,0,,,,,,1,0,0,0,0,3.0,8,6,2,2,3,
704,DeShon Elliott\ElliDe02,BAL,22,,6,0,0,0,0,0,1,,,,,,0.0,6,6,0,0,0,
705,Jordan Evans\EvanJo01,CIN,24,,16,0,0,0,0,0,1,,,,,,0.0,12,6,6,0,0,
706,Greg Gaines\GainGr00,LAR,23,,10,0,,,,,,,,,,,0.5,13,6,7,0,2,
707,Raven Greene\GreeRa02,GNB,24,,2,1,0,0,0,0,1,,,,,,0.0,7,6,1,0,0,
708,Montre Hartage\HartMo01,MIA,22,,4,0,0,0,0,0,1,,,,,,0.0,8,6,2,0,0,
709,Joshua Kalu\KaluJo00,TEN,24,,8,0,0,0,0,0,1,,,,,,0.0,6,6,0,0,0,
710,Christian Kirksey\KirkCh00,CLE,27,,2,2,,,,,,,,,,,0.0,11,6,5,2,0,
711,Dallin Leavitt\LeavDa00,OAK,25,,15,0,,,,,,,,,,,0.0,10,6,4,0,0,
712,Jacob Martin\MartJa02,HOU,24,,14,0,,,,,,1,0,1,0,0,3.5,11,6,5,3,7,
713,Jordan Richards\RichJo00,2TM,26,,12,0,,,,,,0,0,1,0,1,0.0,7,6,1,0,0,
714,Anthony Rush\RushAn00,PHI,23,,9,0,0,0,0,0,2,,,,,,0.0,9,6,3,3,0,
715,Orlando Scandrick\ScanOr99,PHI,32,,3,1,,,,,,2,0,1,44,1,2.0,7,6,1,0,1,
716,Nick Scott\ScotNi01,LAR,24,,16,0,,,,,,,,,,,0.0,8,6,2,0,0,
717,Nathan Shepherd\ShepNa00,NYJ,26,,9,0,,,,,,,,,,,2.0,11,6,5,5,6,
718,Trent Sherfield\SherTr00,ARI,23,,16,1,,,,,,0,0,1,0,0,0.0,8,6,2,0,0,
719,Durham Smythe\SmytDu00,MIA,24,TE,16,14,,,,,,,,,,,0.0,7,6,1,0,0,
720,Julian Stanford\StanJu00,BUF,29,,16,0,,,,,,0,0,1,0,0,0.0,8,6,2,0,0,
721,Darian Stewart\StewDa00,TAM,31,/fs,13,1,0,0,0,0,1,,,,,,0.0,9,6,3,0,1,
722,Shakial Taylor\TaylSh00,IND,23,,5,0,0,0,0,0,1,,,,,,0.0,7,6,1,0,0,
723,Vincent Taylor\TaylVi00,BUF,25,,3,0,0,0,0,0,1,,,,,,0.0,6,6,0,1,0,
724,Neiko Thorpe\ThorNe00,SEA,29,,7,0,,,,,,,,,,,0.0,8,6,2,0,0,
725,Charles Washington\WashCh01,ARI,26,,12,0,,,,,,,,,,,0.0,7,6,1,0,0,
726,Olasunkanmi Adeniyi\AdenOl00,PIT,22,,16,0,,,,,,2,,,,,0.0,8,5,3,0,0,
727,D.J. Alexander\AlexD.00,JAX,28,,5,0,,,,,,,,,,,0.0,7,5,2,0,0,
728,Eli Ankou\AnkoEl00,CLE,25,,9,2,,,,,,,,,,,0.0,7,5,2,1,0,
729,Johnson Bademosi\BadeJo00,2TM,29,,10,0,,,,,,,,,,,0.0,6,5,1,0,0,
730,Daren Bates\BateDa00,TEN,29,,13,0,,,,,,1,0,1,0,0,0.0,10,5,5,0,0,
731,Kyron Brown\BrowKy00,NYJ,23,,3,1,,,,,,,,,,,0.0,5,5,0,0,0,
732,Artie Burns\BurnAr00,PIT,24,/cb,10,1,,,,,,,,,,,0.0,8,5,3,0,0,
733,Jamal Carter\CartJa02,ATL,25,,11,0,0,0,0,0,1,,,,,,0.0,10,5,5,0,0,
734,Geremy Davis\DaviGe00,LAC,27,/wr,7,1,,,,,,,,,,,0.0,5,5,0,0,0,
735,Sean Davis\DaviSe00,PIT,26,,1,1,,,,,,,,,,,0.0,5,5,0,0,0,
736,Marcus Epps\EppsMa00,2TM,23,,15,0,,,,,,,,,,,0.0,6,5,1,0,0,
737,Matthias Farley\FarlMa00,NYJ,27,,13,0,,,,,,,,,,,0.0,6,5,1,0,0,
738,Jaeden Graham\GrahJa01,ATL,24,,16,0,,,,,,,,,,,0.0,6,5,1,0,0,
739,J.T. Hassell\HassJT00,CLE,24,,4,0,,,,,,,,,,,0.0,7,5,2,0,0,
740,Marquis Haynes\HaynMa01,CAR,26,,11,0,,,,,,0,0,1,15,0,1.0,12,5,7,1,2,
741,D'Ernest Johnson\JohnDE04,CLE,23,,16,0,,,,,,,,,,,0.0,7,5,2,0,0,
742,Joseph Jones\JoneJo05,DEN,25,,12,0,,,,,,,,,,,0.0,8,5,3,0,0,
743,Dion Jordan\JordDi00,OAK,29,,7,0,0,0,0,0,1,,,,,,2.0,5,5,0,1,2,
744,Patrick Laird\LairPa00,MIA,24,,15,4,,,,,,0,0,1,0,0,0.0,6,5,1,0,0,
745,Kyle Love\LoveKy00,CAR,33,/nt,15,1,0,0,0,0,1,,,,,,0.0,8,5,3,1,2,
746,Albert McClellan\McClAl00,NYJ,33,,5,0,,,,,,,,,,,0.0,9,5,4,0,0,
747,R.J. McIntosh\McInR.00,NYG,23,,12,0,,,,,,,,,,,2.0,13,5,8,2,2,
748,Barkevious Mingo\MingBa00,HOU,29,,16,1,,,,,,,,,,,0.0,6,5,1,0,2,
749,C.J. Moore\MoorCJ01,DET,24,,16,0,,,,,,,,,,,0.0,7,5,2,0,0,
750,Calvin Munson\MunsCa00,MIA,25,,2,2,,,,,,,,,,,0.0,7,5,2,0,0,
751,Hardy Nickerson\NickHa02,CIN,25,,7,0,,,,,,,,,,,0.0,6,5,1,0,0,
752,Rakeem Nunez-Roches\NuneRa00,TAM,26,,16,0,,,,,,0,0,1,0,0,0.0,9,5,4,1,1,
753,Dorian O'Daniel\ODanDo00,KAN,25,,14,0,,,,,,0,0,1,0,0,0.0,8,5,3,0,0,
754,Zach Pascal\PascZa00,IND,25,WR,16,13,,,,,,0,0,1,0,0,0.0,5,5,0,1,0,1
755,Cordarrelle Patterson*+\PattCo00,CHI,28,,16,4,,,,,,,,,,,0.0,6,5,1,0,0,
756,Senorise Perry\PerrSe00,BUF,28,,11,0,,,,,,,,,,,0.0,6,5,1,0,0,
757,LaRoy Reynolds\ReynLa00,CIN,29,,15,0,0,0,0,0,1,,,,,,0.0,6,5,1,0,1,
758,Hassan Ridgeway\RidgHa00,PHI,25,ldt,7,5,,,,,,,,,,,2.0,8,5,3,4,4,
759,Derick Roberson\RobeDe01,TEN,24,,3,0,,,,,,,,,,,3.0,6,5,1,3,3,
760,Dominique Rodgers-Cromartie\RodgDo99,WAS,33,/cb,2,1,,,,,,,,,,,0.0,7,5,2,0,0,
761,Anthony Sherman\SherAn00,KAN,31,,16,0,,,,,,,,,,,0.0,8,5,3,0,0,
762,Zach Sieler\SielZa00,2TM,24,,7,1,0,0,0,0,2,,,,,,1.0,11,5,6,1,2,
763,Wendell Smallwood\SmalWe00,WAS,25,,15,0,,,,,,0,0,2,0,0,0.0,5,5,0,0,0,
764,Andre Smith\SmitAn04,CAR,22,,16,0,,,,,,,,,,,0.0,5,5,0,0,0,
765,Keith Smith\SmitKe03,ATL,27,fb,16,5,,,,,,2,0,0,0,0,0.0,8,5,3,0,0,
766,Taylor Stallworth\StalTa00,NOR,24,,4,0,,,,,,,,,,,0.0,8,5,3,0,0,
767,Josiah Tauaefa\TauaJo00,NYG,22,,12,0,,,,,,1,,,,,0.0,6,5,1,2,0,
768,De'Anthony Thomas\ThomDe05,2TM,26,,14,0,,,,,,0,3,2,0,0,0.0,5,5,0,0,0,
769,Simeon Thomas\ThomSi00,WAS,26,,12,0,,,,,,,,,,,0.0,8,5,3,0,0,
770,Brynden Trawick\TrawBr00,BAL,30,,6,0,,,,,,,,,,,0.0,6,5,1,0,0,
771,Zeke Turner\TurnZe00,ARI,23,,12,0,,,,,,,,,,,0.0,7,5,2,0,0,
772,Eddie Vanderdoes\VandEd00,HOU,25,,3,0,,,,,,,,,,,0.0,8,5,3,0,0,
773,Danny Vitale\VitaDa00,GNB,26,,15,4,,,,,,,,,,,0.0,7,5,2,0,0,
774,Justin Watson\WatsJu01,TAM,23,,16,2,,,,,,,,,,,0.0,7,5,2,0,0,
775,Kyle Wilber\WilbKy00,OAK,30,,14,1,0,0,0,0,2,,,,,,0.0,6,5,1,0,0,
776,Montravius Adams\AdamMo00,GNB,24,,14,2,0,0,0,0,3,0,0,1,0,0,0.0,11,4,7,0,0,
777,Beau Allen\AlleBe00,TAM,28,,13,0,,,,,,,,,,,0.5,10,4,6,2,1,
778,Ben Braunecker\BrauBe00,CHI,25,,11,3,,,,,,,,,,,0.0,5,4,1,0,0,
779,Cortez Broughton\BrouCo00,LAC,23,,2,0,,,,,,,,,,,0.0,5,4,1,0,0,
780,Daniel Brown\BrowDa04,NYJ,27,wr,16,5,,,,,,,,,,,0.0,6,4,2,0,0,
781,Rex Burkhead\BurkRe00,NWE,29,,13,1,,,,,,0,1,0,0,0,0.0,5,4,1,0,0,
782,Derek Carrier\CarrDe00,OAK,29,,16,4,,,,,,,,,,,0.0,6,4,2,0,0,
783,Cethan Carter\CartCe00,CIN,24,,15,0,,,,,,,,,,,0.0,7,4,3,0,0,
784,Chase Edmonds\EdmoCh00,ARI,23,,13,2,,,,,,,,,,,0.0,6,4,2,0,0,
785,Trey Edmunds\EdmuTr00,PIT,25,,11,0,1,2,0,2,1,,,,,,0.0,6,4,2,0,0,
786,Emeke Egbule\EgbuEm00,LAC,23,,15,0,,,,,,,,,,,0.0,4,4,0,0,0,
787,Jayrone Elliott\ElliJa02,PIT,28,,5,0,,,,,,,,,,,0.0,4,4,0,0,0,
788,Robert Foster\FostRo01,BUF,25,,13,2,,,,,,,,,,,0.0,4,4,0,0,0,
789,Zaire Franklin\FranZa00,IND,23,,16,0,,,,,,,,,,,0.0,6,4,2,0,0,
790,Bryce Hager\HageBr00,LAR,27,/il,5,4,,,,,,,,,,,0.0,11,4,7,0,0,
791,Daeshon Hall\HallDa01,PHI,24,,9,0,,,,,,,,,,,1.0,6,4,2,1,2,
792,C.J. Ham*\HamxC.00,MIN,26,FB,16,7,,,,,,0,1,0,0,0,0.0,4,4,0,0,0,
793,Da'Shawn Hand\HandDa00,DET,24,,3,2,0,0,0,0,1,,,,,,0.0,6,4,2,1,0,
794,Demone Harris\HarrDe06,2TM,24,,5,0,,,,,,,,,,,0.0,4,4,0,2,1,
795,Jonathan Harris\HarrJo05,2TM,23,,5,0,,,,,,,,,,,0.0,8,4,4,0,0,
796,Tae Hayes\HayeTa00,2TM,22,,3,0,0,0,0,0,2,0,0,1,0,0,0.0,7,4,3,0,0,
797,Trysten Hill\HillTr00,DAL,21,,7,0,,,,,,,,,,,0.0,5,4,1,1,2,
798,Johnny Holton\HoltJo00,PIT,29,/wr,16,3,,,,,,0,0,1,0,0,0.0,8,4,4,0,0,
799,Ty Johnson\JohnTy02,DET,22,,16,1,,,,,,0,1,0,0,0,0.0,4,4,0,0,0,
800,Taiwan Jones\JoneTa00,HOU,31,,11,0,,,,,,,,,,,0.0,9,4,5,0,0,
801,Kenny Ladler\LadlKe00,WAS,27,,1,0,,,,,,,,,,,0.0,4,4,0,0,0,
802,Devaroe Lawrence\LawrDe02,CLE,27,,11,2,1,0,0,0,1,0,0,1,0,0,0.0,8,4,4,2,2,
803,Allen Lazard\LazaAl00,GNB,24,,16,3,,,,,,,,,,,0.0,6,4,2,0,0,
804,Aaron Lynch\LyncAa00,CHI,26,,16,0,0,0,0,0,2,,,,,,2.0,6,4,2,3,9,
805,Isaiah Mack\MackIs00,TEN,23,,13,1,,,,,,0,0,1,0,0,1.5,8,4,4,1,2,
806,Christopher Milton\MiltCh00,TEN,27,,6,0,,,,,,,,,,,0.0,5,4,1,0,0,
807,Stanley Morgan Jr.\MorgSt02,CIN,23,,11,0,,,,,,,,,,,0.0,5,4,1,0,0,
808,C.J. Mosley\MoslC.00,NYJ,27,,2,2,1,17,1,17,2,0,0,1,0,0,0.0,9,4,5,0,0,
809,Corey Nelson\NelsCo00,DEN,27,/il,7,2,,,,,,,,,,,0.0,10,4,6,0,0,
810,Parry Nickerson\NickPa00,JAX,25,,4,1,,,,,,,,,,,0.0,6,4,2,0,0,
811,Pat O'Connor\OConPa00,TAM,26,,8,0,,,,,,,,,,,0.0,6,4,2,0,1,
812,Darius Phillips\PhilDa02,CIN,24,,8,1,4,82,0,28,7,,,,,,0.0,5,4,1,0,0,
813,Justin Phillips\PhilJu00,OAK,24,,4,0,,,,,,,,,,,0.0,7,4,3,0,0,
814,Byron Pringle\PrinBy00,KAN,26,,16,0,,,,,,,,,,,0.0,7,4,3,0,0,
815,Kalif Raymond\RaymKa00,TEN,25,,8,1,,,,,,0,1,0,0,0,0.0,5,4,1,0,0,
816,Brooks Reed\ReedBr00,ARI,32,,9,0,,,,,,,,,,,1.0,8,4,4,1,1,
817,Brandon Rusnak\WatsBr01,JAX,24,,8,0,,,,,,,,,,,0.0,5,4,1,0,0,
818,Kawann Short\ShorKa00,CAR,30,,2,2,,,,,,,,,,,0.0,4,4,0,1,3,
819,Cameron Smith\SmitCa01,MIN,22,,5,0,,,,,,,,,,,0.0,8,4,4,0,0,
820,Malcolm Smith\SmitMa02,2TM,30,,4,1,,,,,,1,,,,,0.0,5,4,1,1,0,
821,Benny Snell Jr.\SnelBe00,PIT,21,,13,2,,,,,,0,1,0,0,0,0.0,4,4,0,0,0,
822,E.J. Speed\SpeeEJ00,IND,24,,12,0,,,,,,,,,,,0.0,7,4,3,1,0,
823,Kentavius Street\StreKe00,SFO,23,,3,0,,,,,,,,,,,0.0,4,4,0,1,0,
824,Adarius Taylor\GlanAd00,CLE,29,,15,0,,,,,,,,,,,0.0,9,4,5,0,0,
825,Manti Te'o\TeoxMa00,NOR,28,,3,2,,,,,,,,,,,0.0,6,4,2,0,1,
826,Tavierre Thomas\ThomTa01,CLE,23,,16,0,,,,,,0,0,1,0,0,0.0,9,4,5,0,0,
827,Corey Thompson\ThomCo02,BUF,26,,12,0,,,,,,,,,,,0.0,7,4,3,1,0,
828,DeAndrew White\WhitDe01,CAR,28,,10,0,,,,,,,,,,,0.0,4,4,0,0,0,
829,Joejuan Williams\WillJo13,NWE,22,,9,0,0,0,0,0,1,,,,,,0.0,5,4,1,0,0,
830,Jordan Willis\WillJo09,NYJ,24,,9,0,,,,,,1,0,0,0,0,1.0,7,4,3,0,2,
831,Renell Wren\WrenRe00,CIN,24,,11,2,,,,,,,,,,,0.0,8,4,4,0,0,
832,Abdullah Anderson\AndeAb00,CHI,23,,6,0,,,,,,,,,,,1.0,4,3,1,1,1,
833,Cornell Armstrong\ArmsCo00,HOU,24,,5,0,,,,,,,,,,,0.0,4,3,1,0,0,
834,Genard Avery\AverGe00,2TM,24,,10,0,,,,,,,,,,,0.5,6,3,3,0,1,
835,Evan Baylis\BaylEv00,GNB,26,,5,0,,,,,,,,,,,0.0,3,3,0,0,0,
836,B.J. Bello\BellB.00,NYJ,25,,8,0,,,,,,,,,,,0.0,5,3,2,0,0,
837,Devante Bond\BondDe00,2TM,26,,7,0,,,,,,,,,,,0.0,3,3,0,1,0,
838,Fred Brown\BrowFr01,DEN,26,,13,1,,,,,,0,1,0,0,0,0.0,5,3,2,0,0,
839,Ben Burr-Kirven\BurrBe00,SEA,22,,16,0,,,,,,1,,,,,0.0,8,3,5,0,0,
840,Michael Burton\BurtMi00,WAS,27,/fb,10,2,,,,,,,,,,,0.0,6,3,3,0,0,
841,Sean Chandler\ChanSe00,NYG,23,,13,0,,,,,,0,0,1,0,0,0.0,7,3,4,0,0,
842,Kurt Coleman\ColeKu99,BUF,31,,14,0,,,,,,,,,,,0.0,3,3,0,1,0,
843,Trevon Coley\ColeTr01,IND,25,,7,0,,,,,,,,,,,0.0,6,3,3,0,0,
844,John Cominsky\ComiJo00,ATL,24,,10,0,0,0,0,0,2,,,,,,0.5,11,3,8,0,2,
845,Darrell Daniels\DaniDa02,ARI,25,,11,0,,,,,,1,0,0,0,0,0.0,3,3,0,1,0,
846,Donte Deayon\DeayDo01,LAR,25,,3,0,,,,,,,,,,,0.0,3,3,0,0,0,
847,Michael Dogbe\DogbMi00,ARI,23,,8,0,,,,,,,,,,,0.0,5,3,2,1,1,
848,Nick Dzubnar\DzubNi00,LAC,28,,16,0,,,,,,,,,,,0.0,8,3,5,0,0,
849,Daniel Ekuale\EkuaDa00,CLE,25,,7,0,,,,,,,,,,,0.0,4,3,1,1,0,
850,Rudy Ford\FordRu00,PHI,25,,10,0,,,,,,,,,,,0.0,6,3,3,0,0,
851,Kavon Frazier\FrazKa00,DAL,25,,4,0,,,,,,,,,,,0.0,5,3,2,0,0,
852,Luke Gifford\GiffLu00,DAL,24,,6,0,,,,,,,,,,,0.0,6,3,3,0,0,
853,Ulysees Gilbert\GilbUl00,PIT,22,,7,0,,,,,,,,,,,0.0,5,3,2,0,0,
854,Cullen Gillaspia\GillCu00,HOU,24,,16,0,,,,,,,,,,,0.0,6,3,3,0,0,
855,Stephen Gostkowski\GostSt20,NWE,35,k,4,0,,,,,,,,,,,0.0,3,3,0,0,0,
856,Shaquem Griffin\GrifSh01,SEA,24,,16,0,,,,,,,,,,,0.0,5,3,2,0,3,
857,Thomas Hennessy\HennTh00,NYJ,25,,16,0,,,,,,,,,,,0.0,4,3,1,0,0,
858,Travis Homer\HomeTr00,SEA,21,,16,1,,,,,,0,0,2,0,0,0.0,3,3,0,0,0,
859,DeAndre Houston-Carson\HousDe00,CHI,26,,16,0,,,,,,,,,,,0.0,6,3,3,0,0,
860,Joel Iyiegbuniwe\IyieJo00,CHI,24,,15,0,,,,,,,,,,,0.0,4,3,1,0,0,
861,Bennett Jackson\JackBe00,2TM,28,,6,0,,,,,,,,,,,0.0,6,3,3,0,0,
862,Robert Jackson\JackRo00,CLE,26,,6,0,,,,,,,,,,,0.0,3,3,0,0,0,
863,Natrell Jamerson\JameNa00,CAR,24,,5,0,,,,,,,,,,,0.0,3,3,0,0,0,
864,Darius Jennings\JennDa00,TEN,27,,8,0,,,,,,,,,,,0.0,4,3,1,0,0,
865,Dontae Johnson\JohnDo02,2TM,28,,9,0,,,,,,,,,,,0.0,3,3,0,0,0,
866,Cyrus Jones\JoneCy00,BAL,26,,8,1,,,,,,0,1,0,0,0,0.0,4,3,1,0,0,
867,Kingsley Keke\KekeKi00,GNB,23,,14,0,,,,,,,,,,,0.0,10,3,7,0,1,
868,Arden Key\KeyxAr00,OAK,23,,7,0,,,,,,,,,,,2.0,4,3,1,2,4,
869,Jordan Kunaszyk\KunaJo00,CAR,23,,9,0,,,,,,,,,,,0.0,7,3,4,0,0,
870,Deon Lacey\LaceDe00,MIA,29,,16,0,,,,,,,,,,,0.0,4,3,1,0,0,
871,Justin Layne\LaynJu00,PIT,21,,10,0,,,,,,,,,,,0.0,3,3,0,0,0,
872,Elijah Lee\LeexEl00,SFO,23,,8,1,,,,,,,,,,,0.0,7,3,4,1,0,
873,Tyquan Lewis\LewiTy00,IND,24,,9,0,,,,,,,,,,,0.0,5,3,2,1,1,
874,Rick Lovato*\LovaRi00,PHI,27,,16,0,,,,,,,,,,,0.0,4,3,1,0,0,
875,Jordan Lucas\LucaJo00,KAN,26,,14,0,0,0,0,0,1,,,,,,0.0,7,3,4,0,1,
876,Cole Luke\LukeCo00,CAR,24,,8,0,,,,,,,,,,,0.0,3,3,0,0,0,
877,Kareem Martin\MartKa00,NYG,27,,5,0,,,,,,,,,,,0.0,6,3,3,1,0,
878,Lerentee McCray\McCrLe01,JAX,29,,9,0,,,,,,,,,,,0.0,5,3,2,0,0,
879,Daniel McCullers\McCuDa00,PIT,27,,16,0,0,0,0,0,1,,,,,,0.0,8,3,5,0,0,
880,Rontez Miles\MileRo00,NYJ,31,,7,0,,,,,,,,,,,0.0,7,3,4,0,0,
881,Jordan Miller\MillJo05,ATL,22,,10,0,,,,,,0,0,1,0,0,0.0,4,3,1,0,0,
882,Foster Moreau\MoreFo00,OAK,22,TE,13,7,,,,,,,,,,,0.0,3,3,0,0,0,
883,Johnny Mundt\MundJo00,LAR,25,,13,2,,,,,,1,0,0,0,0,0.0,3,3,0,0,0,
884,Ryan Nall\NallRy00,CHI,24,,8,0,,,,,,,,,,,0.0,3,3,0,0,0,
885,Ogbonnia Okoronkwo\OkorOg00,LAR,24,,10,0,,,,,,,,,,,1.5,7,3,4,1,4,
886,Qadree Ollison\OlliQa00,ATL,23,,8,0,,,,,,0,1,1,0,0,0.0,4,3,1,0,0,
887,Samaje Perine\PeriSa00,2TM,24,,7,0,,,,,,,,,,,0.0,4,3,1,0,0,
888,Troymaine Pope\PopeTr00,LAC,26,,14,0,,,,,,0,1,0,0,0,0.0,4,3,1,0,0,
889,Isaac Rochell\RochIs00,LAC,24,,16,0,0,0,0,0,1,,,,,,1.0,12,3,9,1,1,
890,Dontavius Russell\RussDo00,JAX,24,,3,0,,,,,,,,,,,0.0,4,3,1,0,0,
891,Rod Smith\SmitRo06,2TM,27,,6,0,,,,,,1,,,,,0.0,3,3,0,0,0,
892,Linden Stephens\StepLi00,MIA,24,,3,0,,,,,,,,,,,0.0,3,3,0,0,0,
893,Kevin Strong\StroKe00,DET,23,,8,0,0,0,0,0,1,,,,,,0.0,5,3,2,0,0,
894,James Vaughters\VaugJa01,CHI,26,,3,0,,,,,,,,,,,0.0,3,3,0,0,0,
895,Cameron Wake\WakeCa00,TEN,37,,9,0,0,0,0,0,1,,,,,,2.5,4,3,1,2,11,1
896,Jihad Ward\WardJi02,2TM,25,,14,0,0,0,0,0,1,0,0,2,2,0,1.0,7,3,4,1,5,
897,Mazzi Wilkins\WilkMa00,TAM,24,,5,0,,,,,,,,,,,0.0,3,3,0,0,0,
898,Jamaal Williams\WillJa06,GNB,24,,14,2,,,,,,,,,,,0.0,5,3,2,0,0,
899,Maxx Williams\WillMa04,ARI,25,TE,16,10,,,,,,,,,,,0.0,5,3,2,0,0,
900,Josh Woods\WoodJo02,CHI,23,,9,0,,,,,,,,,,,0.0,5,3,2,0,0,
901,Anthony Zettel\ZettAn00,2TM,27,,5,0,,,,,,,,,,,0.0,6,3,3,0,0,
902,Sam Acho\AchoSa00,TAM,31,,8,0,,,,,,1,0,0,0,0,1.0,3,2,1,0,1,
903,Mike Adams\AdamMi21,HOU,38,,6,0,,,,,,,,,,,0.0,3,2,1,0,0,
904,Nasir Adderley\AddeNa00,LAC,22,,4,0,,,,,,,,,,,0.0,2,2,0,0,0,
905,Antony Auclair\AuclAn00,TAM,26,te,8,5,,,,,,,,,,,0.0,3,2,1,0,0,
906,Blake Bell\BellBl00,KAN,28,TE,15,7,,,,,,,,,,,0.0,2,2,0,0,0,
907,Khari Blasingame\BlasKh00,TEN,23,,6,3,,,,,,,,,,,0.0,2,2,0,0,0,
908,Reggie Bonnafon\BonnRe00,CAR,23,,16,0,,,,,,,,,,,0.0,3,2,1,0,0,
909,Mike Boone\BoonMi00,MIN,24,,16,2,,,,,,,,,,,0.0,3,2,1,0,0,
910,Alex Brown\BrowAl02,KAN,23,,3,0,,,,,,,,,,,0.0,2,2,0,0,1,
911,Jaron Brown\BrowJa03,SEA,29,WR,14,4,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,
912,Malcolm Brown\BrowMa03,LAR,26,,14,1,,,,,,,,,,,0.0,3,2,1,0,0,
913,Miles Brown\BrowMi01,ARI,22,,9,0,,,,,,,,,,,0.0,4,2,2,1,0,
914,Austin Bryant\BryaAu00,DET,23,,4,0,,,,,,,,,,,0.0,8,2,6,0,1,
915,Brandin Bryant\BryaBr00,CLE,26,,4,0,,,,,,,,,,,0.0,3,2,1,0,0,
916,Isaiah Buggs\BuggIs00,PIT,23,,9,0,,,,,,,,,,,0.0,3,2,1,0,0,
917,L.J. Collier\CollLJ00,SEA,24,,11,0,,,,,,,,,,,0.0,3,2,1,0,0,
918,Chris Covington\CoviCh01,DAL,23,,3,0,,,,,,,,,,,0.0,2,2,0,0,0,
